Date,GameTimeUTC,GameTimeET,GameTime,Game,LineupSpot,Player,player_id,LineupSource,Team,Pitcher,ISO,Pitcher_HR9,HardHit,FlyBall,BarrelRate,ExitVelocity,LaunchAngle,RecentHRRate,ParkFactor,WindFactor,Matchup,FanDuel,DraftKings,BetMGM,PitcherVulnerability
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,1,Chase Meidroth,805367,confirmed,Chicago White Sox,Framber Valdez,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,484.0,486.0,477.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,2,Randal Grichuk,545341,confirmed,Chicago White Sox,Framber Valdez,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,396.0,406.0,386.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,3,Miguel Vargas,678246,confirmed,Chicago White Sox,Framber Valdez,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,358.0,350.0,369.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,4,Colson Montgomery,695657,confirmed,Chicago White Sox,Framber Valdez,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,489.0,484.0,486.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,5,Edgar Quero,700337,confirmed,Chicago White Sox,Framber Valdez,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,388.0,377.0,396.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,6,Derek Hill,656537,confirmed,Chicago White Sox,Framber Valdez,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,612.0,610.0,619.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,7,Luisangel Acuña,682668,confirmed,Chicago White Sox,Framber Valdez,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,632.0,618.0,633.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,8,Andrew Benintendi,643217,confirmed,Chicago White Sox,Framber Valdez,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,542.0,557.0,557.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,9,Sam Antonacci,803011,confirmed,Chicago White Sox,Framber Valdez,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,628.0,613.0,631.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,1,Kevin McGonigle,805808,confirmed,Detroit Tigers,Anthony Kay,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.1,0.65,611.0,597.0,608.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,2,Dillon Dingler,693307,confirmed,Detroit Tigers,Anthony Kay,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.1,0.65,538.0,535.0,552.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,3,Matt Vierling,663837,confirmed,Detroit Tigers,Anthony Kay,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.1,0.65,533.0,533.0,525.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,4,Riley Greene,682985,confirmed,Detroit Tigers,Anthony Kay,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.1,0.65,413.0,417.0,412.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,5,Spencer Torkelson,679529,confirmed,Detroit Tigers,Anthony Kay,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.1,0.65,377.0,392.0,365.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,6,Jahmai Jones,663330,confirmed,Detroit Tigers,Anthony Kay,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.1,0.65,451.0,466.0,447.0,48.7
2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30T14:10:00-04:00,2:10 PM,Detroit Tigers vs Chicago White Sox,7,Wenceel Pérez,672761,confirmed,Detroit Tigers,Anthony Kay,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.1,0.65,589.0,592.0,580.0,48.7
